registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY
3347,Pakistan,,8/2/2008,8/4/2008,3,35,200000,,Heavy Rain,,,extreme,32493.08,5.28994213,71.7026,33.9163
3346,Canada,,8/3/2008,8/4/2008,2,0,0,,Heavy Rain,,,extreme,9314.57,4.571222802,-68.9902,47.6426
3345,China,,7/28/2008,8/8/2008,12,0,93000,356000000,Hurricane/Tropical Storm,,,extreme,533930.15,7.107695687,114.415,32.5559
3344,Japan,,7/28/2008,7/29/2008,2,5,50000,,Heavy Rain,,,extreme,52423.34,5.321584679,136.382,35.8813
3343,Mali,,7/15/2008,8/4/2008,21,9,0,,Heavy Rain,,,very large,1089830.51,7.535669516,-3.15507,13.3089
3342,New Zealand,,7/30/2008,7/31/2008,2,0,0,,Heavy Rain,,,extreme,26208.26,5.02049818,172.422,-42.2225
3341,Canada,,7/30/2008,7/31/2008,2,0,0,,Heavy Rain,,,extreme,160127.66,5.806526349,-58.5137,51.9685
3340,United States,,7/30/2008,8/11/2008,13,0,0,,Heavy Rain,,,extreme,163705.55,6.629036751,-151.02,64.2769
3339,Philippines,,7/28/2008,7/29/2008,2,4,76000,,Hurricane/Tropical Storm,,,extreme,61672.68,5.392152813,120.975,23.3463
3338,India,,7/20/2008,8/8/2008,20,142,225000,,Monsoon,,,extreme,283806.15,7.055081794,89.7871,27.4995
3337,Ukraine,,7/22/2008,7/30/2008,9,40,172000,300000000,Heavy Rain,,,extreme,55713.9,6.001236065,24.3875,48.1717
3336,Mexico,,7/21/2008,7/29/2008,9,1,180,,Hurricane/Tropical Storm,,,extreme,457328.35,6.915500629,-102.791,29.7956
3335,Liberia,,7/20/2008,7/20/2008,1,0,0,,Heavy Rain,,,very large,161604.85,5.38454565,-71.9359,-39.1167
3334,Chile,,7/11/2008,7/20/2008,10,0,0,,Heavy Rain,,,very large,33620.26,5.702692327,-10.2126,6.2298
3333,Taiwan,,7/18/2008,7/18/2008,1,19,0,,Hurricane/Tropical Storm,,,extreme,17090.29,4.533779428,120.785,22.9396
3332,Algeria,,7/15/2008,7/16/2008,2,3,0,,Heavy Rain,,,large,193742.15,5.588254111,-98.1487,21.3597
3331,Mexico,,7/6/2008,7/11/2008,6,12,0,,Heavy Rain,,,very large,76327.64,5.836924344,6.15,35.5
3330,Indonesia,,7/9/2008,7/10/2008,2,1,0,,Heavy Rain,,,large,89287.24,5.251819394,116.237,-1.67523
3329,United Kingdom,,7/8/2008,7/12/2008,5,0,0,,Heavy Rain,,,large,75683.74,5.577972589,-1.77849,52.8629
3328,South Africa,,7/4/2008,7/7/2008,4,0,2000,,Heavy Rain,,,large,21016.71,4.924624723,18.7426,-33.1298
3327,India,,7/5/2008,7/14/2008,10,350,70000,,Monsoon,,,very large,426531.54,6.80604241,90.1201,25.2411
3326,Japan,,6/27/2008,6/30/2008,4,0,128,,Heavy Rain,,,large,147151.67,5.769825187,137.194,35.4621
3325,China,,6/24/2008,6/27/2008,4,0,0,,Hurricane/Tropical Storm,,,very large,373961.52,6.350978167,112.304,23.5424
3324,Suriname,,6/1/2008,6/25/2008,25,0,6500,,Heavy Rain,,,large,62356.11,6.192819023,-55.676,2.96378
3323,South Africa,,6/19/2008,6/22/2008,4,0,4000,12106537.53,Heavy Rain,,,very large,47128.08,5.451430997,29.8704,-30.9129
3322,Bangladesh,,6/20/2008,6/22/2008,3,0,15000,,Dam Failure,Monsoon,,large,57410.55,5.236112962,90.1165,25.2159
3321,Kenya,,6/13/2008,6/20/2008,8,16,8658,,Heavy Rain,,,very large,40027.65,5.68154134,40.7104,-2.13589
3320,Philippines,,6/21/2008,6/23/2008,3,1000,0,,Hurricane/Tropical Storm,,,very large,178346.08,5.904476082,123.27,11.6336
3319,India,,6/11/2008,7/3/2008,23,65,500000,,Heavy Rain,,,very large,79368.52,6.437467377,110.224,22.1496
3318,China,,6/7/2008,6/22/2008,16,176,1600000,2000000000,Heavy Rain,,,extreme,350563.81,7.049917059,91.5452,25.1835
3317,United States,,6/5/2008,7/3/2008,29,0,38000,1500000000,Heavy Rain,,,extreme,759750.43,7.644098948,-92.2335,39.8226
3316,Belize,,5/31/2008,6/5/2008,6,2,0,,Hurricane/Tropical Storm,,,large,33638.36,5.304986064,-89.1136,17.3019
3315,France,,6/1/2008,6/3/2008,3,3,0,,Heavy Rain,,,large,154307.03,5.665506967,8.91392,48.0799
3314,Sri Lanka,,5/29/2008,6/5/2008,8,23,400000,,Monsoon,,,very large,40665.23,5.688404479,80.7736,7.17812
3313,United States,,5/24/2008,6/5/2008,13,13,0,,Heavy Rain,,,large,337703.28,6.642478631,-88.4442,36.9808
3312,India,,5/24/2008,5/28/2008,5,0,0,,Heavy Rain,,,large,62279.3,5.493313727,93.755,26.4
3311,Colombia,,5/27/2008,5/28/2008,2,0,400,,Heavy Rain,,,large,35530.63,4.851632904,-74.0701,6.63469
3309,China,,5/27/2008,6/5/2008,10,64,5000,,Heavy Rain,,,large,144704.15,6.160480987,105.815,26.6159
3308,Chile,,5/19/2008,5/27/2008,9,4,32000,,Heavy Rain,,,large,110526.17,5.99770763,-71.9498,-35.8586
3307,Philippines,,5/18/2008,5/22/2008,5,37,34000,,Hurricane/Tropical Storm,,,large,14848.59,4.87065522,120.556,17.1246
3306,Russia,,5/12/2008,5/25/2008,14,0,700,,Snow/Ice Melt,,,large,595263.27,6.920837121,130.54,60.5005
3305,Philippines,,5/10/2008,5/18/2008,9,1,50000,,Hurricane/Tropical Storm,,,large,26746.42,5.38150817,124.998,7.0952
3304,Vietnam,,5/11/2008,5/12/2008,2,4,500,,Heavy Rain,,,large,5301.17,4.025401727,107.828,12.139
3303,Algeria,,5/10/2008,5/12/2008,3,7,0,,Heavy Rain,,,large,20668.51,4.792430424,5.75245,35.8099
3302,Burma/Myanmar,,5/3/2008,5/22/2008,20,100000,1500000,19000000,Hurricane/Tropical Storm,,,very large,81435.12,6.387932995,95.9715,16.8214
3301,China,,5/2/2008,5/5/2008,4,3,351,,Heavy Rain,,,large,43958.62,5.245104041,113.026,30.8658
3300,United States,,4/25/2008,5/7/2008,13,0,2500,,Heavy Rain,Snow/Ice Melt,,very large,25489.82,5.69640138,-67.3445,46.3538
3299,Sri Lanka,,4/27/2008,5/3/2008,7,9,18000,,Heavy Rain,,,large,4935.68,4.538445035,80.4178,6.6853
3298,Canada,,4/26/2008,5/1/2008,6,0,2000,,Snow/Ice Melt,,,large,3178.36,4.280354337,-81.9611,52.153
3297,Australia,,4/24/2008,4/27/2008,4,0,0,,Heavy Rain,,,large,998.581,3.60144329,152.548,-31.8912
3296,Indonesia,,4/23/2008,4/27/2008,5,0,34514,4130000,Heavy Rain,,,large,4197.22,4.321931738,95.7728,4.64929
3295,China,,4/20/2008,4/23/2008,4,0,0,,Heavy Rain,,,large,20737.17,4.918809479,116.476,33.4521
3294,Tanzania,,4/11/2008,5/16/2008,36,0,800,,Heavy Rain,,,large,15130.83,5.736165253,36.457,-8.54602
3293,Kenya,,4/20/2008,4/22/2008,3,0,2000,,Heavy Rain,,,very large,236.539,3.02711527,34.4898,-0.560615
3292,Canada,,4/10/2008,4/24/2008,15,0,400,390000000,Snow/Ice Melt,,,very large,22895.95,5.711941186,-77.4679,44.4621
3291,Brazil,,3/30/2008,4/22/2008,24,36,190000,,Heavy Rain,,,large,1126557.79,7.431964717,-42.6843,-5.35934
3290,Kenya,,3/28/2008,4/2/2008,6,3,160,,Heavy Rain,,,large,3971.84,4.377142996,35.2215,-0.178031
3289,Kenya,,3/17/2008,4/5/2008,20,1,9600,,Heavy Rain,,,large,50222.63,6.001929447,38.1658,-3.38095
3288,Indonesia,,3/10/2008,4/3/2008,25,0,60000,,Heavy Rain,,,large,80094.9,6.301544872,101.782,0.537682
3287,Kenya,,3/20/2008,4/2/2008,14,2,10000,,Heavy Rain,,,large,21278.67,5.474072515,37.6723,2.82691
3286,India,,3/20/2008,3/27/2008,8,37,10000,,Heavy Rain,,,large,144329.28,6.062444432,78.7172,10.762
3285,United States,,3/17/2008,5/2/2008,47,18,1000,,Heavy Rain,Snow/Ice Melt,,very large,928709.92,7.816069201,-89.1522,36.2266
3284,Sri Lanka,,3/12/2008,3/31/2008,20,8,174214,,Monsoon,,,large,43223.16,5.93674651,80.8171,7.82654
3283,Colombia,,3/11/2008,3/15/2008,5,5,0,,Heavy Rain,,,large,3994.26,4.300406335,-75.4189,2.67812
3282,China,,3/3/2008,4/1/2008,30,0,13700,,Snow/Ice Melt,,,very large,64010.29,6.459462309,106.735,39.4142
3281,Malaysia,,3/5/2008,3/14/2008,10,0,2400,,Heavy Rain,,,large,36069.76,5.557143253,114.981,4.57525
3280,Indonesia,,3/1/2008,4/3/2008,34,3,12000,,Heavy Rain,,,large,16854.48,5.758194275,112.368,-7.12687
3279,Morocco,,2/26/2008,2/28/2008,3,4,0,,Heavy Rain,,,large,23601.1,4.8500535,-7.11362,32.111
3278,Iran,,1/13/2008,1/29/2008,17,0,3000,130000000,Heavy Rain,,,large,108379.15,6.265394662,61.2658,26.5539
3277,Kazahkstan,,2/20/2008,3/13/2008,23,1,13000,,Heavy Rain,Snow/Ice Melt,,large,51582.18,6.074227529,68.5547,42.2954
3276,Indonesia,,2/11/2008,3/1/2008,20,11,3500,1900000,Heavy Rain,,,large,10584.71,5.325708959,119.511,-9.65333
3275,China,,2/1/2008,2/25/2008,25,0,8000,,Snow/Ice Melt,,,large,17161.6,5.632497784,81.8763,43.7745
3274,Madagascar,,2/17/2008,3/5/2008,18,93,191000,54000000,Hurricane/Tropical Storm,,,large,371875.01,6.8256695,46.8984,-18.6929
3273,Philippines,,2/12/2008,3/12/2008,30,54,873000,,Heavy Rain,,,large,41665.93,6.096902335,125.935,8.53552
3272,Zambia,,2/9/2008,5/1/2008,83,4,15000,,Heavy Rain,,,large,438919.74,7.561463206,23.7939,-14.9555
3271,Indonesia,,2/14/2008,3/14/2008,30,0,10000,,Heavy Rain,,,large,10434.86,5.495607881,107.286,-6.26059
3270,Australia,,2/13/2008,2/26/2008,14,2,1000,,Heavy Rain,,,extreme,44348.71,6.094039023,149.539,-22.4647
3269,Indonesia,,2/8/2008,2/12/2008,5,14,7000,,Heavy Rain,,,large,403.386,3.304690826,113.998,-7.73908
3268,United States,,2/6/2008,2/12/2008,7,0,150,,Heavy Rain,Snow/Ice Melt,,very large,118976.95,6.096652131,-86.8374,40.8507
3267,Peru,,2/4/2008,5/7/2008,94,26,45000,,Heavy Rain,,,large,709143.74,7.823862127,-73.0124,-10.1112
3266,Brazil,,2/2/2008,2/7/2008,6,9,12858,,Heavy Rain,,,large,291.287,3.242472353,-43.1261,-22.3705
3265,Indonesia,,2/1/2008,2/6/2008,6,3,88261,,Heavy Rain,,,large,377.907,3.355536187,106.845,-6.18874
3264,Namibia,,1/31/2008,4/23/2008,84,42,40000,1000000000,Heavy Rain,,,very large,164248.45,7.315871825,17.2606,-17.049
3263,Ecuador,,1/30/2008,5/1/2008,93,51,265000,,Heavy Rain,,,extreme,75830.05,7.149354287,-79.6578,-1.24729
3262,Indonesia,,1/30/2008,2/3/2008,5,3,40000,,Heavy Rain,,,large,814.734,3.609985845,112.908,-7.70779
3261,Argentina,,1/28/2008,4/11/2008,75,0,15000,,Heavy Rain,,,large,88120.94,6.820140385,-61.6607,-22.9167
3260,South Africa,,1/24/2008,2/1/2008,9,1,1200,,Heavy Rain,,,large,72005.68,5.811609266,30.6784,-24.1258
3259,United Kingdom,,1/15/2008,1/26/2008,12,0,300,,Heavy Rain,,,extreme,55862.29,6.127329977,-1.64786,52.9158
3258,Afghanistan,,1/13/2008,1/20/2008,8,5,300,150000000,Heavy Rain,,,large,18278.94,5.165040994,64.2796,31.345
3257,Australia,,1/14/2008,2/1/2008,19,0,3200,,Heavy Rain,,,extreme,649465.5,7.392339683,144.559,-20.3986
3256,Brazil,,1/12/2008,1/26/2008,15,4,15000,,Heavy Rain,,,large,23022.69,5.538247325,-47.8777,-24.4957
3255,United States,,1/8/2008,1/15/2008,8,5,500,,Heavy Rain,Snow/Ice Melt,,very large,102262.86,6.088899181,-86.6978,40.7767
3254,Sri Lanka,,1/7/2008,1/16/2008,10,0,240000,,Heavy Rain,,,large,1917.83,4.282810108,81.7574,6.90584
3253,United States,,1/5/2008,1/9/2008,5,0,1500,100000000,Dam Failure,,,large,551.192,3.44027291,-119.197,39.6308
3252,Australia,,1/3/2008,1/9/2008,7,1,3000,,Heavy Rain,,,very large,41557.41,5.639837772,152.87,-28.4427
3251,Indonesia,,1/2/2008,1/6/2008,5,0,1000,,Heavy Rain,,,large,2178.65,4.037157471,106.828,-6.22483
3250,Zambia,,12/30/2007,1/3/2008,5,1,3000,,Heavy Rain,,,large,672970.42,6.52696598,27.7672,-15.94
3249,Indonesia,,12/25/2007,1/3/2008,10,153,50000,,Heavy Rain,,,very large,50689.87,5.881012436,111.333,-7.54216
3248,Indonesia,,12/25/2007,12/29/2007,5,1,20000,,Heavy Rain,,,large,8855.7,4.6461929,100.616,-0.686119
3247,Australia,,12/22/2007,12/31/2007,10,0,0,,Heavy Rain,,,large,200535.14,6.302190486,148.213,-30.2933
3246,Bolivia,,12/15/2007,12/28/2007,14,8,20000,200000000,Heavy Rain,,,large,972453.79,7.133997009,-65.3015,-17.6622
3245,Zimbabwe,,12/19/2007,1/2/2008,15,24,2000,,Heavy Rain,,,large,100497.28,6.178245567,31.242,-20.7845
3244,Indonesia,,12/17/2007,12/24/2007,8,0,4500,,Heavy Rain,,,large,1187.69,3.977793087,123.06,0.610591
3243,Sri Lanka,,12/16/2007,1/1/2008,17,0,250000,,Monsoon,,,large,7953.55,5.131009937,81.3987,7.72192
3242,Mozambique,,12/11/2007,1/3/2008,24,3,10000,,Heavy Rain,,,large,354570.25,6.929913535,34.3565,-19.0634
3241,Zimbabwe,,12/13/2007,1/3/2008,22,3,2400,,Heavy Rain,,,large,13373.77,5.468676531,31.244,-16.6606
3240,Kenya,,12/12/2007,12/15/2007,4,4,2000,,Heavy Rain,,,large,6215.98,4.3955696,38.6883,-3.61463
3239,Dominican Republic,,12/11/2007,12/17/2007,7,36,62000,,Hurricane/Tropical Storm,,,large,34786.19,5.386504905,-71.03,18.9316
3238,Malaysia,,12/7/2007,12/28/2007,22,32,66000,,Monsoon,,,large,82566.02,6.259224031,102.928,3.89418
3237,Australia,,12/1/2007,12/17/2007,17,0,0,,Heavy Rain,,,large,285390.73,6.685888784,145.667,-26.9207
3236,United States,,12/3/2007,12/7/2007,5,2,1100,,Heavy Rain,,,large,41684.03,5.318939704,-122.912,47.091
3235,Kenya,,11/21/2007,12/16/2007,26,0,6000,,Heavy Rain,,,large,6077.69,5.198711893,40.2492,-2.15393
3234,Serbia and Montenegro,,11/25/2007,11/30/2007,6,0,3500,,Heavy Rain,,,large,9141.36,4.739162063,20.7976,42.7619
3233,Algeria,,11/24/2007,12/2/2007,9,15,1200,,Heavy Rain,,,large,21397.07,5.284596817,2.95984,36.7468
3232,Philippines,,11/25/2007,12/2/2007,8,29,540000,,Hurricane/Tropical Storm,,,large,33589.73,5.4292965,122.01,17.0782
3231,South Africa,,11/21/2007,11/28/2007,8,2,1500,,Heavy Rain,,,large,33387,5.426667384,21.7858,-34.03
3230,Malawi,,11/18/2007,11/27/2007,10,0,3500,,Heavy Rain,,,large,1630.54,4.212331457,35.2409,-16.8141
3229,Philippines,,11/18/2007,11/23/2007,6,13,15000,1510000,Hurricane/Tropical Storm,,,large,11139.89,4.825032153,124.833,8.79613
3228,Greece,,11/16/2007,12/2/2007,17,5,300,,Heavy Rain,,,large,52765.34,5.952797662,25.622,41.7391
3227,Uganda,,11/15/2007,11/18/2007,4,4,3000,,Heavy Rain,,,large,552.247,3.344193357,32.5857,0.354526
3226,Bangladesh,,11/15/2007,12/1/2007,17,3447,3000000,1400000000,Hurricane/Tropical Storm,,,large,31641.92,5.73071175,90.1508,22.6104
3225,Papua New Guinea,,11/12/2007,11/26/2007,15,170,13000,183000000,Hurricane/Tropical Storm,,,large,12652.21,5.278257651,149.222,-9.03235
3224,Vietnam,,11/10/2007,11/21/2007,12,55,150000,350000000,Hurricane/Tropical Storm,,,large,36817.56,5.645236249,108.44,15.3026
3223,Somalia,,11/3/2007,11/4/2007,2,3,3000,,Heavy Rain,,,large,314.839,2.79911852,51.0174,11.8233
3222,Philippines,,11/4/2007,11/6/2007,3,7,2000,,Hurricane/Tropical Storm,,,large,25809.14,4.888894788,121.763,17.5689
3221,Algeria,,10/30/2007,11/2/2007,4,4,0,,Heavy Rain,,,large,102132.16,5.611222508,3.24194,34.8234
3220,Mexico,,10/28/2007,12/1/2007,35,19,800000,5000000000,Heavy Rain,,,very large,35809.25,6.274154529,-92.413,17.6693
3219,Vietnam,,10/28/2007,11/9/2007,13,70,94000,,Heavy Rain,,,large,35110.03,5.659374553,107.36,16.3208
3218,Dominican Republic,,10/28/2007,11/10/2007,14,142,94000,,Hurricane/Tropical Storm,,,large,89895.55,6.09986623,-70.3776,18.8777
3217,India,,10/27/2007,11/1/2007,6,29,50000,0,Heavy Rain,,,large,76740.36,5.663175083,79.7002,12.725
3216,Philippines,,10/27/2007,11/2/2007,7,20,0,0,Heavy Rain,,,large,4597.66,4.507634892,123.381,13.3575
3215,Vietnam,,10/27/2007,10/31/2007,5,0,0,0,Dam Failure,,,large,349.494,3.242409729,106.69,10.7668
3214,Democratic Republic of Congo,,10/25/2007,10/31/2007,7,30,3500,0,Heavy Rain,,,large,1949.71,4.135068059,15.3815,-4.36763
3213,Brazil,,10/24/2007,10/27/2007,4,6,2272,0,Heavy Rain,,,large,734.173,3.4678584,-43.4153,-22.7177
3212,Colombia,,10/1/2007,12/10/2007,71,90,266000,0,Heavy Rain,,,large,297814.6,7.325204333,-74.9063,7.89355
3211,Thailand,,10/22/2007,10/30/2007,9,2,0,,Heavy Rain,,,large,13138.96,5.0728035,99.0017,9.72152
3210,Vietnam,,10/20/2007,11/16/2007,28,3,280000,0,Heavy Rain,,,large,46469.24,6.114323601,105.514,11.0109
3209,Indonesia,,10/18/2007,10/31/2007,14,0,3300,0,Heavy Rain,,,large,45794.13,5.806937848,97.2224,3.51752
3208,India,,10/17/2007,10/24/2007,8,2,30000,0,Heavy Rain,,,very large,10886.11,5.116053964,93.9705,24.7214
3207,Vietnam,,10/14/2007,10/24/2007,11,15,22000,10000000,Heavy Rain,,,large,24811.52,5.436046056,107.78,15.8682
3206,Tunisia,,10/13/2007,10/16/2007,4,13,0,0,Heavy Rain,,,large,6546.83,4.418091055,9.71166,36.9531
3205,Costa Rica,,10/12/2007,10/26/2007,15,37,10000,,Heavy Rain,,,large,82170.14,6.090805286,-85.4379,10.984
3204,Spain,,10/12/2007,10/18/2007,7,3,0,0,Heavy Rain,,,large,5461.08,4.582376579,-0.42327,38.4638
3203,Haiti,,10/7/2007,10/17/2007,11,45,38000,0,Heavy Rain,,,large,35310.52,5.589296798,-76.3962,20.6695
3202,Taiwan,,10/6/2007,10/10/2007,5,18,1000,35000000,Hurricane/Tropical Storm,,,large,34614.65,5.238229949,121.016,23.7557
3201,Algeria,,10/3/2007,10/4/2007,2,5,0,0,Heavy Rain,,,large,360162.61,5.857528621,2.29447,28.8398
3200,Vietnam,,9/29/2007,10/12/2007,14,96,30000,,Hurricane/Tropical Storm,,,very large,60980.7,6.1074117,106.903,17.0656
3199,Mexico,,9/28/2007,10/1/2007,4,5,33000,0,Hurricane/Tropical Storm,,,large,51992.31,5.317999105,-97.8506,20.9316
3198,Brazil,,9/24/2007,10/2/2007,9,4,4000,0,Heavy Rain,,,large,127363.09,6.059286097,-52.6714,-30.2516
3197,Algeria,,9/21/2007,9/24/2007,4,18,0,0,Heavy Rain,,,large,78593.54,5.497446842,5.78849,34.9455
3196,Costa Rica,,9/20/2007,9/26/2007,7,0,623,0,Heavy Rain,,,large,11460.14,4.904287963,-84.9519,10.2653
3195,India,,9/22/2007,10/8/2007,17,80,400000,0,Heavy Rain,,,large,72007.74,6.087828102,86.4033,20.9096
3194,Guatemala,,9/22/2007,9/24/2007,3,3,656,0,Heavy Rain,,,large,2295.17,3.837936113,-90.4887,14.6007
3193,Slovenia,,9/18/2007,9/20/2007,3,6,0,276000000,Heavy Rain,,,large,8410.45,4.401940488,14.0326,46.2575
3192,Japan,,9/17/2007,9/25/2007,9,4,24000,0,Hurricane/Tropical Storm,,,large,37903.17,5.532918043,125.835,38.5657
3191,India,,9/16/2007,10/7/2007,22,94,20000,0,Monsoon,,,large,90279.71,6.298012836,79.878,15.7067
3190,South Korea,,9/16/2007,9/19/2007,4,13,0,,Hurricane/Tropical Storm,,,large,7590.44,4.482326943,126.588,34.7781
3189,Rwanda,,9/12/2007,9/20/2007,9,20,4000,0,Heavy Rain,,,large,1163.19,4.019893169,29.4215,-1.67758
3188,Thailand,,9/5/2007,11/10/2007,67,10,17000,0,Monsoon,,,large,299972.46,7.303156187,102.48,16.8198
3187,Czech Republic,,9/6/2007,9/10/2007,5,0,300,0,Heavy Rain,,,very large,66614.41,5.698629449,16.346,48.9081
3186,Romania,,9/5/2007,9/11/2007,7,7,1400,0,Heavy Rain,,,large,26859.73,5.274199683,27.2393,45.8225
3185,South Korea,,9/4/2007,9/7/2007,4,3,0,0,Heavy Rain,,,large,932.667,3.571786602,126.721,33.3986
3184,Nicaragua,,9/4/2007,9/12/2007,9,102,90000,0,Hurricane/Tropical Storm,,,large,152397.91,6.137221521,-98.4943,21.8462
3183,Somalia,,9/1/2007,10/4/2007,34,4,8000,0,Heavy Rain,,,large,13305.25,5.655501956,45.4269,2.97811
3182,Indonesia,,9/2/2007,9/4/2007,3,4,0,0,Heavy Rain,,,large,5688.89,4.232148791,116.716,-1.07634
3181,China,,8/31/2007,9/2/2007,3,7,0,0,Heavy Rain,,,large,4380.35,4.118630068,108.872,32.7825
3180,Senegal,,8/31/2007,9/20/2007,21,1,0,0,Heavy Rain,,,large,167997.63,6.54752245,-13.9678,15.4745
3179,Chad,,8/25/2007,10/1/2007,38,12,170000,0,Heavy Rain,,,large,454774.59,7.237579788,19.0494,11.5438
3178,Romania,,8/25/2007,8/27/2007,3,2,0,0,Heavy Rain,,,large,32267.84,4.98589115,25.6025,46.7578
3177,Liberia,,8/26/2007,8/30/2007,5,0,17000,0,Heavy Rain,,,very large,2336.59,4.243643777,-10.5823,6.50598
3176,China,,8/22/2007,8/27/2007,6,17,2309,0,Heavy Rain,,,large,32590.67,5.291244539,104.066,27.719
3175,Yemen,,8/1/2007,8/27/2007,27,50,0,0,Heavy Rain,,,large,165109.47,6.649135747,45.7277,15.0794
3174,Thailand,,8/20/2007,8/24/2007,5,0,3000,0,Heavy Rain,,,very large,16270.5,5.086462163,98.9818,8.93605
3173,Philippines,,8/17/2007,8/24/2007,8,42,600000,0,Hurricane/Tropical Storm,,,very large,460403.43,6.742319797,119.914,27.0039
3172,Martinique,,8/17/2007,8/24/2007,8,25,20000,0,Hurricane/Tropical Storm,,,large,2562.43,4.311741997,-61.0242,14.6415
3171,United States,,8/16/2007,8/27/2007,12,26,2800,0,Heavy Rain,,,very large,1216616.2,7.3404261,-94.6379,36.8622
3170,Uganda,,8/15/2007,10/31/2007,78,52,520000,0,Heavy Rain,,,very large,107797.14,7.1007931,34.2759,0.88127
3169,Burma/Myanmar,,8/14/2007,10/4/2007,52,2,40000,0,Monsoon,,,large,257818.93,7.127318145,95.1728,16.9624
3168,Cambodia,,8/10/2007,8/24/2007,15,2,19000,0,Monsoon,,,very large,61577.29,6.14160309,105.882,13.2799
3167,Chad,,8/9/2007,8/15/2007,7,3,3000,0,Heavy Rain,,,large,23497.35,5.216116926,15.1096,9.6446
3166,Ghana,,7/26/2007,10/10/2007,77,153,540000,0,Heavy Rain,,,very large,1695464.52,8.29187069,0.612005,13.0377
3165,Pakistan,,8/12/2007,8/14/2007,3,22,0,0,Heavy Rain,,,large,16541.18,4.695687742,74.3382,35.9513
3164,India,,8/12/2007,8/17/2007,6,76,15000,0,Monsoon,,,large,191449.95,6.060206508,76.5268,31.2388
3163,Papua New Guinea,,8/10/2007,8/21/2007,12,2,5000,0,Heavy Rain,,,large,2710.34,4.512205021,147.317,-6.69662
3162,Pakistan,,8/10/2007,8/13/2007,4,35,0,0,Monsoon,,,large,190121.71,5.881091703,68.8257,26.0192
3161,China,,8/9/2007,8/12/2007,4,26,70000,0,Heavy Rain,,,large,100076.79,5.602393358,118.719,36.3693
3160,India,,8/8/2007,8/15/2007,8,12,0,0,Monsoon,,,large,133805.7,6.029564601,70.925,22.6824
3159,North Korea,,8/8/2007,8/25/2007,18,454,170000,0,Heavy Rain,,,large,31599.74,5.754956014,126.605,38.5299
3158,Australia,,8/9/2007,8/13/2007,5,0,200,0,Heavy Rain,,,large,22713.41,5.055252345,147.398,-42.0045
3157,Philippines,,8/8/2007,8/13/2007,6,11,12000,0,Hurricane/Tropical Storm,,,large,4112.57,4.392264554,121.091,14.6726
3156,Germany,,8/8/2007,8/12/2007,5,2,100,,Heavy Rain,,,large,30941.98,5.189518105,7.3777,47.7229
3155,Canada,,8/8/2007,8/12/2007,5,1,140,0,Heavy Rain,,,very large,432.859,3.511407715,-64.4361,48.9549
3154,Indonesia,,7/28/2007,8/10/2007,14,0,3000,0,Heavy Rain,,,large,1275.81,4.251914038,128.141,-0.641493
3153,Mauritania,,8/7/2007,9/5/2007,30,2,15820,0,Heavy Rain,,,large,9447.72,5.452448268,-11.3224,16.5463
3152,Bulgaria,,8/5/2007,8/8/2007,4,8,0,0,Dam Failure,,,large,13953.52,4.746743771,26.5834,43.5443
3151,Nigeria,,8/4/2007,10/21/2007,79,101,140000,0,Heavy Rain,,,large,630120.85,7.697050941,11.7484,10.2921
3150,India,,8/3/2007,8/27/2007,25,15,20000,0,Monsoon,,,large,15363.99,5.584444024,86.1978,20.4525
3149,Vietnam,,8/3/2007,8/17/2007,15,74,10000,57000000,Heavy Rain,,,very large,98228.2,6.344418704,108.198,12.3429
3148,Nigeria,,8/1/2007,8/15/2007,15,6,5000,0,Heavy Rain,,,large,5268.18,4.897751864,3.29858,6.958
3147,Canada,,8/1/2007,8/3/2007,3,0,0,0,Heavy Rain,,,very large,617.691,3.443983787,-53.9843,47.1636
3146,Ethiopia,,7/29/2007,10/5/2007,69,17,42000,0,Heavy Rain,,,large,714220.19,7.692681214,34.5,8.33141
3145,Burkina Faso,,7/28/2007,8/1/2007,5,0,2000,0,Heavy Rain,,,large,2435.09,4.085485022,-4.38647,11.4532
3144,South Africa,,7/27/2007,8/2/2007,7,0,38000,0,Heavy Rain,,,large,20096.5,5.148218467,19.5753,-34.0906
3143,Nepal,,7/23/2007,10/2/2007,72,185,86000,2400000,Monsoon,,,large,56920.81,6.612603568,84.0801,27.7772
3142,Russia,,7/17/2007,8/10/2007,25,0,500,,Dam Failure,,,large,20811.95,5.716252783,127.277,54.005
3141,Indonesia,,7/25/2007,8/2/2007,9,15,2000,,Heavy Rain,,,large,2399.1,4.33429086,120.198,-3.27954
3140,Haiti,,7/23/2007,7/24/2007,2,4,300,0,Heavy Rain,,,large,123.795,2.3937331,-72.2918,18.5499
3139,Indonesia,,7/22/2007,7/25/2007,4,0,500,0,Heavy Rain,,,large,7806.81,4.494533601,97.5139,2.9614
3138,Tajikistan,,7/22/2007,7/23/2007,2,11,0,0,Heavy Rain,,,large,2114.19,3.62617401,70.4416,40.7481
3137,United Kingdom,,7/21/2007,7/30/2007,10,7,2100,6500000000,Heavy Rain,,,very large,24651.23,5.567929853,-2.10193,52.072
3136,Bangladesh,,7/21/2007,10/15/2007,87,1071,5000000,392000000,Monsoon,,,large,150899.96,7.118208377,91.2336,23.9164
